,Dataset,Start age,End age,sex,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
407,droplet,3m,18m,male,Ccl12,8.943685531616211,3.7756235542474315e-06,3.3767999411793426e-05,0.0003391458885744214,2.61156866027074e-25
408,droplet,3m,18m,male,Cd300lb,8.915249824523926,1.7537884104967816e-06,1.5635470845154487e-05,6.186161044752225e-05,1.3887799177033405e-31
409,droplet,3m,18m,female,Cst6,8.908974647521973,1.695419632596895e-05,1.9030458133784123e-06,0.00011928649473702535,9.348671707132614e-27
410,droplet,3m,18m,female,Trp63,8.895977020263672,8.208441613533068e-06,9.22712899864564e-07,3.994413782493211e-05,3.341657355506134e-07
411,droplet,3m,18m,male,Slc36a2,8.826154708862305,8.208311555790715e-06,9.299975545218331e-07,5.735907325288281e-05,2.073739743045559e-06
412,droplet,3m,18m,male,Pglyrp1,8.808845520019531,6.366353773046285e-05,0.0005608022911474109,0.0014201299054548144,0.0
413,droplet,3m,18m,male,Dixdc1,8.774556159973145,9.136663720710203e-06,1.041266841639299e-06,4.929432543576695e-05,3.219074456120241e-09
414,droplet,3m,18m,male,Cd36,8.767972946166992,3.416510662646033e-05,0.0002995587419718504,0.001038766116835177,1.3725979680514177e-302
415,droplet,3m,18m,male,Cd300ld,8.735418319702148,3.0337537282321136e-06,2.6501114916754887e-05,0.00010795173875521868,9.781081434237793e-73
416,droplet,3m,18m,male,Prdm6,8.712324142456055,1.7277603546972387e-05,1.983121364901308e-06,7.505484973080456e-05,3.457052067244302e-36
417,droplet,3m,18m,male,Crispld1,8.670196533203125,3.5459255741443485e-05,4.089785761607345e-06,0.0001417146995663643,7.904264012307503e-105
418,droplet,3m,18m,male,Ms4a1,8.646639823913574,8.852163591654971e-05,1.0237691640213598e-05,0.0003634149907156825,2.0411926599772865e-174
419,droplet,3m,18m,male,Hp,8.607020378112793,6.216340261744335e-05,0.0005350416759029031,0.0011393838794901967,0.0
420,droplet,3m,18m,male,Cdo1,8.572896003723145,0.00012381926353555173,1.4443107829720248e-05,0.0003955979482270777,4.338030561581021e-283
421,droplet,3m,18m,male,Dlk1,8.52552604675293,2.2399190129362978e-05,2.627307821967406e-06,0.0002211490791523829,2.207214625837619e-20
422,droplet,3m,18m,male,Trim30b,8.522249221801758,2.46679519477766e-06,2.1022651708335616e-05,9.59065364440903e-05,1.5449223817937948e-48
423,droplet,3m,18m,male,Fgfrl1,8.493295669555664,3.293594636488706e-05,3.8778748603363056e-06,0.00010881260095629841,2.7545716832132284e-113
424,droplet,3m,18m,male,Lilra6,8.465739250183105,1.5528289623034652e-06,1.3145853699825238e-05,5.573276212089695e-05,8.000860665450278e-22
425,droplet,3m,18m,male,Alox5,8.453904151916504,2.3040672658680705e-06,1.9478371541481465e-05,7.18467854312621e-05,3.687343157829031e-47
426,droplet,3m,18m,male,Arl11,8.385395050048828,1.6357258800780983e-06,1.3716216017201077e-05,5.020173193770461e-05,1.4202112249988581e-24
427,droplet,3m,18m,male,Hemgn,8.368074417114258,1.324465870311542e-06,1.1083237041020766e-05,0.00011557358084246516,1.6536620500125674e-09
428,droplet,3m,18m,male,Odz3,8.346866607666016,2.8732863938785158e-05,3.4423524084559176e-06,9.517106809653342e-05,1.9260496961042627e-92
429,droplet,3m,18m,male,Gm14548,8.334843635559082,1.1463921509857755e-06,9.555007636663504e-06,4.4732296373695135e-05,1.8346376925264655e-10
430,droplet,3m,18m,male,Iyd,8.325532913208008,1.5848145267227665e-05,1.9035581999560236e-06,0.00013019998732488602,5.0877570247953795e-20
431,droplet,3m,18m,male,Atp1a3,8.323180198669434,1.112366817324073e-06,9.258437785319984e-06,4.2001865949714556e-05,1.0275854296949772e-09
432,droplet,3m,18m,male,Pabpc1l,8.274188995361328,1.1505377415232942e-06,9.519775630906224e-06,4.656899182009511e-05,2.85620522537855e-10
433,droplet,3m,18m,male,Rspo3,8.269782066345215,1.5102603356353939e-05,1.8262386447531753e-06,8.33856756798923e-05,6.3651324059979005e-25
434,droplet,3m,18m,female,Pkp1,8.225265502929688,3.656981061794795e-05,4.446033017302398e-06,0.00016185830463655293,2.4263284769018942e-99
435,droplet,3m,18m,male,Gpr126,8.153761863708496,3.446741902735084e-05,4.2271790334780235e-06,0.00012225839600432664,7.479744425093603e-112
436,droplet,3m,18m,male,Ms4a6d,8.142402648925781,6.553006187459687e-06,5.3357220167526975e-05,0.00018545103375799954,1.1522847038596098e-175
437,droplet,3m,18m,male,Fgf18,8.064773559570312,1.637553214095533e-05,2.0305003545217915e-06,8.880161476554349e-05,5.218657166103883e-29
438,droplet,3m,18m,male,Dfna5,8.037460327148438,1.1958769619013765e-06,9.611821951693855e-06,4.444766091182828e-05,1.5696589487740624e-10
439,droplet,3m,18m,female,Dsc2,7.911372661590576,1.2469941793824546e-05,1.576203544573218e-06,8.15482999314554e-05,2.0934569200650442e-16
440,droplet,3m,18m,male,Bst1,7.902462482452393,3.9666970224061515e-06,3.1346680771093816e-05,0.00011020177771570161,2.8131339584053424e-94
441,droplet,3m,18m,male,Fcgr1,7.833529472351074,4.150086169829592e-06,3.2509829907212406e-05,0.00014204670151229948,6.650063825273788e-85
442,droplet,3m,18m,female,Bex2,7.8085174560546875,1.2590065807671635e-06,9.830982889980078e-06,6.166522507555783e-05,6.079737410697298e-10
443,droplet,3m,18m,female,Cyp2d12,7.790081024169922,3.222664645363693e-06,2.5104825908783823e-05,0.00019086568499915302,4.19718939017703e-33
444,droplet,3m,18m,male,Sox5,7.76678466796875,2.0965633666492067e-05,2.6993959636456566e-06,7.865493535064161e-05,4.868241511212952e-52
445,droplet,3m,18m,male,Thsd4,7.753227710723877,5.35610961378552e-05,6.9082311711099464e-06,0.00018393060599919409,1.5129139125664204e-174
446,droplet,3m,18m,male,Sec14l2,7.656276702880859,1.119549142458709e-05,1.4622621620219434e-06,7.716688560321927e-05,1.5556933735491746e-12
447,droplet,3m,18m,male,1810010H24Rik,7.651902198791504,2.61690638581058e-05,3.4199413221358554e-06,0.00013627302541863173,2.066858812245486e-55
448,droplet,3m,18m,male,Faim2,7.605535507202148,1.5895540855126455e-05,2.0899954051856184e-06,8.38225896586664e-05,3.684016187221548e-27
449,droplet,3m,18m,female,Cxcl15,7.5994038581848145,3.057949697904405e-06,2.3238600988406688e-05,0.00018537318101152778,6.790955759693211e-29
450,droplet,3m,18m,male,Ifi204,7.586956024169922,8.359780622413382e-06,6.342529377434403e-05,0.00016876136942300946,6.309625501005919e-267
451,droplet,3m,18m,male,Mdfi,7.564348220825195,9.253007010556757e-05,1.2232390872668475e-05,0.0002568313793744892,0.0
452,droplet,3m,18m,male,Ccl6,7.536016941070557,7.197361992439255e-05,0.0005423944094218314,0.0015925347106531262,0.0
453,droplet,3m,18m,male,Hba-a2,7.502687931060791,5.861104909854475e-06,4.397404700284824e-05,0.0004745720943901688,5.096597784260808e-20
454,droplet,3m,18m,male,Aox3,7.464509010314941,1.681936737440992e-05,2.253244019811973e-06,8.40280408738181e-05,6.787745489173936e-31
455,droplet,3m,18m,female,Aplp1,7.462680339813232,3.309745125079644e-06,2.469957689754665e-05,0.00014150430797599256,1.6037475739205264e-47
456,droplet,3m,18m,male,Shisa2,7.442091941833496,9.726532880449668e-06,1.3069611668470316e-06,6.0015026974724606e-05,1.5197237312831886e-09
457,droplet,3m,18m,male,Mnda,7.418055057525635,5.412402970250696e-06,4.0149509004550055e-05,0.00012898907880298793,4.88500827957777e-141
458,droplet,3m,18m,male,Nfam1,7.405783176422119,3.220969119865913e-06,2.385380503255874e-05,7.372375694103539e-05,1.118782416321415e-68
459,droplet,3m,18m,male,Sox18,7.404616355895996,4.1976954889833e-06,3.10823306790553e-05,0.00015729629376437515,8.962638542438533e-69
460,droplet,3m,18m,male,Hmgcs2,7.389885425567627,4.43136777903419e-05,5.996530035190517e-06,0.00024048979685176164,8.873040048979814e-82
461,droplet,3m,18m,male,Scd1,7.3605475425720215,0.00023665590560995042,3.215194374206476e-05,0.0014007465215399861,2.3192860501368647e-94
462,droplet,3m,18m,male,Ppa1,7.258424282073975,0.00046915101120248437,6.463538011303172e-05,0.002279668813571334,2.661902220239429e-145
463,droplet,3m,18m,male,C5ar1,7.219967365264893,1.335417982772924e-05,9.641674841986969e-05,0.0002653301344253123,4.178787e-318
464,droplet,3m,18m,male,Il17d,7.2024312019348145,2.8888822271255776e-05,4.010981228930177e-06,0.00010975457553286105,2.6185882284643693e-81
465,droplet,3m,18m,male,Clec1a,7.19207763671875,4.615417310560588e-06,3.319444658700377e-05,0.0001993890618905425,7.2858729561287695e-59
466,droplet,3m,18m,male,Nfatc2,7.187887668609619,3.682605529320426e-05,5.123347818880575e-06,0.00016723840963095427,1.2305315696623537e-89
467,droplet,3m,18m,male,Fcer2a,7.183543682098389,2.5231125619029626e-05,3.5123498491884675e-06,0.00013755421969108284,1.0016488459697353e-48
468,droplet,3m,18m,male,Ccl11,7.117048263549805,3.276773713878356e-05,0.00023320956097450107,0.0012578859459608793,4.53873148007218e-111
469,droplet,3m,18m,female,Pclo,7.102919101715088,1.4613844996347325e-06,1.0380103049101308e-05,7.052067667245865e-05,2.0990776614872931e-10
470,droplet,3m,18m,male,LOC100038947,7.098811149597168,5.340477855497738e-06,3.79110497306101e-05,0.0001386321964673698,2.207375060273636e-113
471,droplet,3m,18m,male,Pdgfc,7.087984085083008,2.6613992304191925e-05,3.75480317416077e-06,9.862851584330201e-05,3.971321637026395e-73
472,droplet,3m,18m,male,Ednra,7.0698418617248535,2.243185917905066e-05,3.172893229930196e-06,9.893575042951852e-05,3.2052529050923893e-50
473,droplet,3m,18m,male,Ldlrad3,7.0581746101379395,7.198911043815315e-05,1.0199393727816641e-05,0.00017574548837728798,0.0
474,droplet,3m,18m,male,Dkk3,7.056800365447998,0.00012162065104348585,1.723452987789642e-05,0.00026094820350408554,0.0
475,droplet,3m,18m,male,Ism1,7.052285194396973,3.65914856956806e-05,5.188599061511923e-06,0.00012849409540649503,6.445250697572883e-114
476,droplet,3m,18m,male,Itga8,7.0413103103637695,3.0733415769645944e-05,4.364728738437407e-06,0.00014866646961309016,2.0877767252294573e-67
477,droplet,3m,18m,male,Cd8a,7.039306640625,7.581319550808985e-06,5.3367239161161706e-05,0.00036905601155012846,7.219538555286161e-59
478,droplet,3m,18m,male,Dusp14,7.020687580108643,5.863872866029851e-05,8.352276381629054e-06,0.00020313836284913123,4.91773388151919e-181
479,droplet,3m,18m,female,Plek2,7.012256145477295,1.0860438123927452e-05,1.5487784139622818e-06,4.750342122861184e-05,2.0093000668300432e-13
480,droplet,3m,18m,male,Chst3,6.9978814125061035,1.0924684829660691e-05,1.5611407206961303e-06,6.2016406445764e-05,1.721395068226961e-12
481,droplet,3m,18m,male,Gp49a,6.978730201721191,8.48987929202849e-06,5.924858487560414e-05,0.00018882092263083905,1.5407152914045065e-196
482,droplet,3m,18m,male,Tm4sf4,6.974061489105225,3.2300595194101334e-06,2.2526639440911822e-05,0.0001589138846611604,8.33888847560751e-34
483,droplet,3m,18m,male,Tmcc2,6.9124321937561035,4.938638994644862e-06,3.413801459828392e-05,0.0002885649155359715,7.690345065832255e-36
484,droplet,3m,18m,male,Vwf,6.883329391479492,5.4293154789775144e-06,3.737177394214086e-05,0.00030608021188527346,1.0522041457737686e-37
485,droplet,3m,18m,male,Fcgr3,6.859071254730225,1.8953158360091038e-05,0.00013000107719562948,0.00027730321744456887,0.0
486,droplet,3m,18m,male,Emilin2,6.693941593170166,1.0441502126923297e-05,6.989481335040182e-05,0.00016289342602249235,0.0
487,droplet,3m,18m,male,Syt7,6.681148052215576,1.2982459338672925e-06,8.673780030221678e-06,5.425357085186988e-05,8.2517302304204e-07
488,droplet,3m,18m,male,Faim3,6.675723552703857,9.415075328433886e-05,1.4103452485869639e-05,0.00040427345084026456,8.024014268725502e-147
489,droplet,3m,18m,male,Ggt5,6.657638072967529,2.0707366275019012e-06,1.3786220733891241e-05,5.92227115703281e-05,8.217200167496411e-22
490,droplet,3m,18m,female,R3hdml,6.65553617477417,1.339309278591827e-06,8.913828423828818e-06,7.811560499249026e-05,4.34401214557045e-06
491,droplet,3m,18m,male,Gda,6.645213603973389,1.9421941033215262e-05,0.00012906295887660235,0.00026224058819934726,0.0
492,droplet,3m,18m,male,Azgp1,6.63112735748291,2.476351073710248e-05,3.7344336760725128e-06,0.00017245352501049638,5.428781512347252e-36
493,droplet,3m,18m,male,Itgam,6.60555362701416,8.729641194804572e-06,5.766411777585745e-05,0.00013735034735873342,4.3700763935783766e-257
494,droplet,3m,18m,male,Slc16a3,6.585981369018555,8.854781299305614e-06,5.8317429648013785e-05,0.00018663353694137186,9.654675534956478e-197
495,droplet,3m,18m,male,Atp1a2,6.578548431396484,6.339381070574746e-05,9.63644288276555e-06,0.0002220283931819722,2.0408878502003348e-175
496,droplet,3m,18m,male,Hc,6.566948890686035,1.0064776688523125e-05,1.5326402262871852e-06,0.00010704835585784167,1.504256941172672e-06
497,droplet,3m,18m,male,Rrm2,6.563074588775635,7.502894732169807e-06,4.924206223222427e-05,0.0002222942712251097,2.2443375152994017e-111
498,droplet,3m,18m,male,Gm525,6.561721324920654,2.8206954084453173e-05,4.298711701267166e-06,0.00033908436307683587,8.86914558274328e-16
499,droplet,3m,18m,female,Cyp24a1,6.528149604797363,2.9876957796659553e-06,1.9504130250425078e-05,0.00014822426601313055,1.1194281737896267e-24
500,droplet,3m,18m,male,Msr1,6.520206928253174,2.23876327254402e-06,1.459720624552574e-05,6.715824565617368e-05,2.2094060481610113e-23
501,droplet,3m,18m,male,Nrxn2,6.4937310218811035,1.435523427062435e-05,2.2106287360657007e-06,6.556351581821218e-05,7.234801012648442e-23
502,droplet,3m,18m,male,Mgp,6.488218307495117,0.010902365669608116,0.0016803327016532421,0.022814523428678513,0.0
503,droplet,3m,18m,male,Shisa4,6.450493812561035,9.104845958063379e-06,1.4114949635768426e-06,4.7230143536580727e-05,4.559950195653136e-08
504,droplet,3m,18m,male,Bmx,6.444316387176514,1.5336843262048205e-06,9.883553502731957e-06,5.1344970415811986e-05,7.576248226705071e-10
505,droplet,3m,18m,male,Klhl21,6.442512512207031,0.00013713195221498609,2.1285475668264553e-05,0.00033962592715397477,0.0
506,droplet,3m,18m,male,Car4,6.441159248352051,1.2926072486152407e-05,8.325889939442277e-05,0.00046480682794936,6.791217147680545e-95
507,droplet,3m,18m,male,Fgf10,6.413376331329346,1.1203438589291181e-05,1.7468851183366496e-06,6.940958701306954e-05,3.793849950883784e-12
508,droplet,3m,18m,male,Rasgef1a,6.341396331787109,1.8261287095810985e-06,1.1580212230910547e-05,9.093994594877586e-05,1.7509288293024537e-11
509,droplet,3m,18m,male,Nebl,6.339044094085693,9.035687980940565e-06,1.4254012512537884e-06,5.556311589316465e-05,2.2635064642730237e-07
510,droplet,3m,18m,male,Tcf15,6.335836887359619,5.693972980225226e-06,3.607608960010111e-05,0.0002085027372231707,1.5622595107421423e-62
511,droplet,3m,18m,female,Slc5a5,6.33218240737915,1.908833837660495e-06,1.2087089999113232e-05,9.859963756753132e-05,8.866172551075865e-12
512,droplet,3m,18m,female,Mid1,6.302497863769531,1.8582737766337232e-06,1.1711773368006106e-05,5.405564297689125e-05,7.050270342829271e-15
513,droplet,3m,18m,female,Aqp3,6.29979133605957,9.217323531629518e-05,1.463115586375352e-05,0.00038309209048748016,2.7409743642529644e-134
514,droplet,3m,18m,male,Gca,6.293644428253174,2.913297066697851e-06,1.833526221162174e-05,6.653488526353613e-05,1.232765261580111e-38
515,droplet,3m,18m,male,Sec14l3,6.287982940673828,1.663542388996575e-05,2.6455888928467175e-06,0.0002557469124440104,2.8153775186447028e-06
516,droplet,3m,18m,male,Fcgr4,6.282749176025391,5.275259809423005e-06,3.314314017188735e-05,0.00012918403081130236,1.8780213845519085e-84
517,droplet,3m,18m,male,Lyz1,6.204364776611328,0.0002977131516672671,0.0018471209332346916,0.0042398786172270775,0.0
518,droplet,3m,18m,male,Slc1a3,6.1985883712768555,2.3826174583518878e-05,3.8438056435552426e-06,0.00010726256005000323,4.2406485180140816e-51
519,droplet,3m,18m,male,Clec12a,6.192685604095459,1.0710540664149448e-05,6.632701843045652e-05,0.0001935668260557577,1.410685329092515e-230
520,droplet,3m,18m,male,Fbxo2,6.191157341003418,2.026769652729854e-05,3.2736513730924344e-06,9.043599857250229e-05,2.6763802808912155e-41
521,droplet,3m,18m,male,Sox17,6.190847396850586,8.809312021185178e-06,5.45371112821158e-05,0.0003139409236609936,1.588509454120778e-73
522,droplet,3m,18m,male,Scg5,6.15492057800293,4.867860297963489e-06,2.9961298423586413e-05,0.0001821149344323203,8.557178189931177e-50
523,droplet,3m,18m,male,Sox6,6.147483825683594,1.138347215601243e-05,1.8517276885177125e-06,5.259284080239013e-05,8.280420546079683e-14
524,droplet,3m,18m,male,Fzd2,6.143662452697754,1.856412745837588e-05,3.0216701816243585e-06,7.275747339008376e-05,1.0443015285332375e-37
525,droplet,3m,18m,female,Crlf1,6.118720531463623,4.0199320210376754e-05,6.569889137608698e-06,0.00016711770149413496,1.7502241997427729e-96
526,droplet,3m,18m,male,C1qtnf7,6.093883991241455,3.724640919244848e-05,6.112095888965996e-06,0.00013579949154518545,2.227948655407213e-105
527,droplet,3m,18m,male,Nfix,6.088563442230225,6.984826904954389e-05,1.1472043297544587e-05,0.00014966577873565257,0.0
528,droplet,3m,18m,male,Cd22,6.086699485778809,2.233329178125132e-05,3.6691949389933143e-06,0.00011144986638100818,1.3159479620300728e-42
529,droplet,3m,18m,male,Cml2,6.0037431716918945,9.064205187314656e-06,1.509757908024767e-06,7.545901462435722e-05,3.14399930794775e-06
530,droplet,3m,18m,male,Cd19,5.988413333892822,3.117719097645022e-05,5.206251444178633e-06,0.00013800080341752619,4.0109014680959914e-70
531,droplet,3m,18m,male,Rftn2,5.975510597229004,2.3354268705588765e-05,3.908329290425172e-06,8.04029987193644e-05,2.967398281177398e-58
532,droplet,3m,18m,male,Cdh11,5.94206428527832,3.676502456073649e-05,6.187246981426142e-06,0.00013979642244521528,8.229508641786508e-99
533,droplet,3m,18m,male,Rbp4,5.917840480804443,0.0002698836615309119,4.560509114526212e-05,0.0010062045184895396,3.96508607154893e-203
534,droplet,3m,18m,male,Inmt,5.899981498718262,0.0005499133258126676,9.320594108430669e-05,0.002134566428139806,2.5298266550796115e-192
535,droplet,3m,18m,male,B230208H11Rik,5.894656181335449,2.097129936373676e-06,1.2361865628918167e-05,5.419211447588168e-05,1.9796867752701477e-16
536,droplet,3m,18m,male,Myb,5.880562782287598,1.8703908608586062e-06,1.0998956895491574e-05,6.532219413202256e-05,2.594365359844494e-11
537,droplet,3m,18m,female,Peg3,5.817905426025391,4.191628704575123e-06,2.438650517433416e-05,0.0001491913280915469,1.279013261718974e-39
538,droplet,3m,18m,male,Cyp26b1,5.817258834838867,3.93444461224135e-05,6.7633986873261165e-06,0.000141426149639301,8.25966804408736e-110
539,droplet,3m,18m,male,Ace,5.782467842102051,1.7309019312961027e-05,0.00010008885874412954,0.00031757328542880714,1.0749267327162025e-250
540,droplet,3m,18m,male,Pappa,5.779813289642334,1.9849103409796953e-05,3.434210839259322e-06,7.636977534275502e-05,2.0234244743027907e-41
541,droplet,3m,18m,male,Ncf1,5.777138710021973,1.6476044038427062e-05,9.518440492684022e-05,0.00023102285922504961,0.0
542,droplet,3m,18m,male,Lst1,5.77461051940918,2.9683325919904746e-05,0.0001714096579235047,0.0003914960543625057,0.0
543,droplet,3m,18m,male,Col8a2,5.723719120025635,2.215484346379526e-05,3.870706677844282e-06,9.784198482520878e-05,8.956753968454046e-45
544,droplet,3m,18m,female,Mtmr7,5.7122673988342285,1.9613250969996443e-06,1.1203618669242132e-05,7.13281478965655e-05,2.3627827239561e-11
545,droplet,3m,18m,female,Col17a1,5.70485258102417,2.1020203348598443e-05,3.684617240651278e-06,0.00010174480848945677,4.657851837883744e-40
546,droplet,3m,18m,male,Spib,5.68679666519165,2.5909041141858324e-05,4.555998202704359e-06,0.00013260521518532187,2.964904153945267e-48
547,droplet,3m,18m,male,Fes,5.670308589935303,7.730839570285752e-06,4.3836251279572025e-05,9.901404700940475e-05,4.765537796375718e-182
548,droplet,3m,18m,male,Tspan1,5.661887168884277,1.9068496840191074e-05,3.3678686577331973e-06,0.0001143460685852915,5.823203240754927e-27
549,droplet,3m,18m,male,Lyz2,5.660594463348389,0.0006014490500092506,0.003404559101909399,0.006968606263399124,0.0
550,droplet,3m,18m,male,Ambp,5.652499198913574,3.8134894566610456e-05,6.746553481207229e-06,0.0003343252174090594,8.501234838292921e-28
551,droplet,3m,18m,male,Scn3a,5.650779724121094,1.327981681242818e-05,2.35008474192e-06,8.724726649234071e-05,2.776577176195837e-15
552,droplet,3m,18m,male,Osr2,5.65041446685791,3.523581108311191e-05,6.235968612600118e-06,0.0001378931920044124,1.9186031673528733e-89
553,droplet,3m,18m,male,Ctla2a,5.646891117095947,4.405601430335082e-05,0.00024877951364032924,0.0010340810986235738,9.588723949191979e-175
554,droplet,3m,18m,male,Rgs18,5.634572982788086,3.1490028504777e-06,1.774329211912118e-05,6.48481072857976e-05,3.34672303954639e-34
555,droplet,3m,18m,male,Prx,5.620677947998047,1.953235141627374e-06,1.0978510545101017e-05,0.0001053169762599282,3.535905397027843e-08
556,droplet,3m,18m,female,Dsp,5.596428871154785,6.603752262890339e-05,1.1799938874901272e-05,0.0002879815874621272,1.4038199005516425e-131
557,droplet,3m,18m,male,Lilrb4,5.591841697692871,1.713783058221452e-05,9.58320451900363e-05,0.00023634610988665372,0.0
558,droplet,3m,18m,male,Clec11a,5.567622661590576,7.393358828267083e-05,1.3279201994009782e-05,0.00018736356287263334,1.6311120799147e-282
559,droplet,3m,18m,male,Ska1,5.5649733543396,1.512476501375204e-06,8.416896889684722e-06,3.773636854020879e-05,3.4775077788486027e-06
560,droplet,3m,18m,female,Mug1,5.563174247741699,1.8473767340765335e-05,3.320723180877394e-06,0.0001679354318184778,2.5821543421301153e-18
561,droplet,3m,18m,female,Sprr1a,5.545936584472656,6.54235336696729e-05,1.1796660146501381e-05,0.0004964742693118751,5.105572874788648e-46
562,droplet,3m,18m,male,Mxd1,5.539024353027344,1.657554275880102e-05,9.181234781863168e-05,0.00027863329160027206,1.2035485429527037e-264
563,droplet,3m,18m,male,Asprv1,5.527569770812988,1.037185029417742e-05,5.733112993766554e-05,0.0003467994974926114,1.5616640963000475e-68
564,droplet,3m,18m,male,Sepx1,5.523510456085205,0.00010992539318976924,0.0006071740644983947,0.0012113122502341866,0.0
565,droplet,3m,18m,male,Lrat,5.494346618652344,1.487720146542415e-05,2.707728071982274e-06,0.00010020910121966153,5.554127763271716e-17
566,droplet,3m,18m,male,Bmp2,5.48128604888916,0.00011312004789942876,2.0637498892028816e-05,0.00032650635694153607,1.1186977485555662e-294
567,droplet,3m,18m,male,Lrrc25,5.462061405181885,6.4869914240262005e-06,3.5432349250186235e-05,0.00010390957322670147,8.150535586259298e-112
568,droplet,3m,18m,male,Rora,5.455764293670654,2.0769475668203086e-05,3.8068856156314723e-06,6.846560427220538e-05,1.1974571113965885e-46
569,droplet,3m,18m,male,Mpped2,5.445191383361816,2.2058424292481504e-05,4.05099081035587e-06,9.781699918676168e-05,5.084786563732485e-44
570,droplet,3m,18m,male,Fgr,5.4336256980896,7.045470283628674e-06,3.82824546250049e-05,0.00010436088632559404,1.7816948467664444e-128
571,droplet,3m,18m,male,Slc2a3,5.425562858581543,4.701477337221149e-06,2.5508166800136678e-05,9.773500642040744e-05,5.910962455076812e-60
572,droplet,3m,18m,male,Gsr,5.395913124084473,4.8157249693758786e-05,0.0002598523278720677,0.0004549773584585637,0.0
573,droplet,3m,18m,male,Fcrl1,5.392787933349609,2.2014564819983207e-05,4.0822224036674015e-06,0.00010883242066483945,1.0939977346758412e-39
574,droplet,3m,18m,male,Kank1,5.387839317321777,7.194015779532492e-05,1.3352319911064114e-05,0.0001781720493454486,1.2544223943632513e-286
575,droplet,3m,18m,male,Cd79b,5.32251501083374,0.0001941472728503868,3.647660560091026e-05,0.0007094295579008758,1.3595310091799262e-195
576,droplet,3m,18m,male,Gpr97,5.317507266998291,2.131081600964535e-06,1.1332046597090084e-05,5.286309897201136e-05,2.0443248525029394e-12
577,droplet,3m,18m,male,Fam180a,5.299888610839844,2.0757690435857512e-05,3.9166266105894465e-06,0.00010551726882113144,8.738049975221535e-35
578,droplet,3m,18m,male,Ltf,5.299020290374756,0.00016292903455905616,0.0008633642573840916,0.003217203775420785,2.009407812284742e-132
579,droplet,3m,18m,male,Ces1d,5.282071113586426,8.416596392635256e-05,1.5934270777506754e-05,0.00028585753170773387,5.674048307455799e-189
580,droplet,3m,18m,male,Ell3,5.271427631378174,1.0985255357809365e-05,2.0839231638092315e-06,5.8119276218349114e-05,3.357133248811829e-11
581,droplet,3m,18m,male,Ccdc85a,5.241918087005615,2.3454053916793782e-06,1.2294427506276406e-05,7.24240017007105e-05,1.5407352249439314e-13
582,droplet,3m,18m,male,Setbp1,5.2291340827941895,2.8495234801084734e-05,5.449321179185063e-06,9.089289233088493e-05,2.6158227685456196e-77
583,droplet,3m,18m,male,Slc16a4,5.2278008460998535,9.499880434304941e-06,1.8171838291891618e-06,5.288530883262865e-05,1.1058953094257779e-07
584,droplet,3m,18m,male,Tgfb3,5.224893569946289,4.84106749354396e-05,9.265389053325634e-06,0.00014870497398078442,5.11096055590991e-153
585,droplet,3m,18m,male,Ms4a6c,5.222009658813477,2.6176554456469603e-05,0.0001366942306049168,0.0003916015266440809,5.902025711300301e-299
586,droplet,3m,18m,male,Gzma,5.220024108886719,0.00026572943897917867,5.090578633826226e-05,0.00219506723806262,1.4984434836032023e-36
587,droplet,3m,18m,male,Tmem213,5.218221664428711,4.9257392674917355e-05,9.439497262064833e-06,0.0002507778990548104,7.846911731262896e-73
588,droplet,3m,18m,male,E030010A14Rik,5.216728687286377,1.4328176803246606e-05,7.474621816072613e-05,0.0004523061797954142,2.530421206459458e-71
589,droplet,3m,18m,male,Cdh5,5.201124668121338,2.059546204691287e-05,0.0001071195729309693,0.00037512279232032597,4.07899681926399e-199
590,droplet,3m,18m,male,Unc45b,5.1989850997924805,5.5667419474048074e-06,2.8941412892891094e-05,0.00013495172606781125,1.147643223539298e-58
591,droplet,3m,18m,male,Myo1f,5.188605785369873,8.563115443394054e-06,4.443063517101109e-05,0.00010634615318849683,1.1124834252277234e-167
592,droplet,3m,18m,female,Fcna,5.179107666015625,4.573716978484299e-06,2.368777677475009e-05,0.00022261679987423122,6.679637957246027e-19
593,droplet,3m,18m,male,Hspb6,5.175490379333496,2.9888409699196927e-05,5.774989858764457e-06,0.00017145856691058725,1.1710162545395373e-47
594,droplet,3m,18m,male,Slit2,5.167353630065918,1.1800885658885818e-05,2.283737785546691e-06,6.294959894148633e-05,6.948946679670637e-13
595,droplet,3m,18m,male,Tnfaip6,5.1650471687316895,4.837903907173313e-05,0.0002498800167813897,0.0010907562682405114,1.323095710198763e-147
596,droplet,3m,18m,male,Arg2,5.162492275238037,6.382050742104184e-06,3.294729322078638e-05,0.0001399604370817542,7.330113462258906e-77
597,droplet,3m,18m,male,Pygl,5.15634822845459,1.415490623912774e-05,7.298763375729322e-05,0.00018498463032301515,1.8535651963833324e-270
598,droplet,3m,18m,male,Adpgk,5.15461540222168,1.5363415514002554e-05,7.919250492705032e-05,0.00021752579777967185,6.747752940162668e-271
599,droplet,3m,18m,male,Tmeff2,5.151671886444092,1.9159451767336577e-06,9.870325811789371e-06,5.203412365517579e-05,1.4877797081288977e-08
600,droplet,3m,18m,male,Cd8b1,5.1508917808532715,1.5997133232303895e-05,8.239951421273872e-05,0.0005517671233974397,7.968698147417184e-58
