,dataset,start_age,end_age,sex,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
360,facs,3m,18m,male,Pnpt1,-1.6101292371749878,1.648149554966949e-05,5.3988269428373314e-06,7.359721348620951e-05,1.264689032868181e-16
361,facs,3m,18m,male,Scin,-1.6063556671142578,1.401703957526479e-05,4.603572506312048e-06,9.475625120103359e-05,8.737863465396621e-09
362,facs,3m,18m,male,Tbrg3,-1.6055245399475098,1.819100543798413e-05,5.97785856371047e-06,0.00014083214045967907,3.037726359672716e-12
363,facs,3m,18m,male,Cry2,-1.6051075458526611,2.9408060072455555e-05,9.666758160165045e-06,0.00012181371857877821,6.002483412817737e-40
364,facs,3m,18m,male,Golph3,-1.6035659313201904,7.99035478848964e-05,2.629326809255872e-05,0.00017277049482800066,3.960206936087301e-225
365,facs,3m,18m,male,Atp1a2,-1.6021778583526611,9.61549740168266e-05,3.1671464967075735e-05,0.000755310757085681,1.8744088811187423e-13
366,facs,3m,18m,female,Krt24,1.6003907918930054,1.3345122169994283e-05,4.0465809433953837e-05,0.0005121934809722006,2.8064831887540683e-06
367,facs,3m,18m,male,Hiatl1,-1.5998753309249878,5.012807741877623e-05,1.6537525880266912e-05,0.00014501350233331323,1.3049930972695888e-101
368,facs,3m,18m,male,Aes,1.5998386144638062,8.394566248171031e-05,0.00025444719358347356,0.0005237250006757677,2.88798773555e-313
369,facs,3m,18m,male,Epha1,-1.5988476276397705,2.2462312699644826e-05,7.415720119752223e-06,9.517482976661995e-05,1.0436241342162755e-27
370,facs,3m,18m,male,Nr1d1,-1.5987517833709717,6.804369331803173e-05,2.2465475922217593e-05,0.00018102399189956486,2.3043398009391253e-144
371,facs,3m,18m,male,Pigz,-1.5983607769012451,1.8564756828709505e-05,6.131048394308891e-06,0.0001036069734254852,4.655029198315064e-16
372,facs,3m,18m,male,Col6a1,-1.5978528261184692,0.00023558530665468425,7.782992179272696e-05,0.0007194119971245527,2.0624671249273502e-175
373,facs,3m,18m,male,Leprel2,-1.5966708660125732,3.7986737879691646e-05,1.2559899005282205e-05,0.00013031900743953884,1.1364549170505402e-63
374,facs,3m,18m,male,Map3k1,-1.5965226888656616,0.0001027444886858575,3.397483305889182e-05,0.00025103113148361444,4.276925086799676e-192
375,facs,3m,18m,male,Fkbp14,-1.5943344831466675,1.1867622561112512e-05,3.930259026674321e-06,6.594794831471518e-05,2.571558905811968e-07
376,facs,3m,18m,male,Zfp51,-1.5936369895935059,1.6084884919109754e-05,5.329487066774163e-06,0.00012467593478504568,1.3396218565508893e-10
377,facs,3m,18m,male,Sept8,-1.5916001796722412,6.305838178377599e-05,2.0922972908010706e-05,0.00023545982548967004,9.393708213529789e-71
378,facs,3m,18m,male,Map3k12,-1.589111089706421,1.1274644748482388e-05,3.7474228520295583e-06,7.135704072425142e-05,5.358697080284255e-06
379,facs,3m,18m,male,Egfl7,1.5886119604110718,0.00010252538049826398,0.00030835517100058496,0.0011375566245988011,2.3360936514035482e-93
380,facs,3m,18m,male,Kif11,-1.5885175466537476,1.328827056568116e-05,4.4185212573211174e-06,8.23841110104695e-05,9.510401368742515e-09
381,facs,3m,18m,female,Padi4,1.5885123014450073,8.044870810408611e-06,2.4194070647354238e-05,0.00015910134243313223,1.4118212882915453e-18
382,facs,3m,18m,male,Rgn,1.5880014896392822,9.670185136201326e-06,2.9071732569718733e-05,0.000296036247164011,6.154803867466466e-07
383,facs,3m,18m,male,Klhl13,-1.5872894525527954,2.150121690647211e-05,7.155521416279953e-06,0.0001001243363134563,3.306632202500372e-23
384,facs,3m,18m,male,Scand1,1.5852035284042358,2.1977622964186594e-05,6.594388833036646e-05,0.0001917811605380848,4.801332483183361e-115
385,facs,3m,18m,male,D630045J12Rik,-1.5840229988098145,1.7071344700525515e-05,5.6941548791655805e-06,9.64835417107679e-05,1.7623268300859234e-14
386,facs,3m,18m,male,Sfpi1,1.583010196685791,0.00010755665425676852,0.000322233623592183,0.0007262709550559521,4.716498948446314e-250
387,facs,3m,18m,female,Adrb1,1.5821425914764404,6.725340426783077e-06,2.0136623788857833e-05,0.0001203416904900223,4.2168521837769905e-17
388,facs,3m,18m,male,Gfpt2,-1.5816941261291504,0.00011011002061422914,3.678658322314732e-05,0.0005376263288781047,6.58963358656808e-70
389,facs,3m,18m,male,Ints7,-1.5803762674331665,1.3174307241570204e-05,4.405417257657973e-06,7.17158181942068e-05,6.352375390242359e-09
390,facs,3m,18m,male,Colec12,-1.5800539255142212,4.678426557802595e-05,1.564790181873832e-05,0.0001868722029030323,6.980544607509896e-64
391,facs,3m,18m,male,Zfp710,1.5795894861221313,2.8114534870837815e-05,8.403007814195007e-05,0.0002962185244541615,4.401518737741863e-89
392,facs,3m,18m,male,Crkl,-1.5785353183746338,2.4477307306369767e-05,8.195532245736104e-06,0.0001062676528817974,1.3886623239988456e-30
393,facs,3m,18m,male,Ccr6,1.577712893486023,1.2550440260383766e-05,3.7462599721038714e-05,0.00027196129667572677,3.177049983943156e-16
394,facs,3m,18m,male,Cldn5,1.5776116847991943,0.00025887295487336814,0.0007726719486527145,0.002975460607558489,1.0160096117882884e-82
395,facs,3m,18m,male,Trim32,-1.5770492553710938,1.6288357073790394e-05,5.459314252220793e-06,8.164332393789664e-05,7.281421691723399e-14
396,facs,3m,18m,male,Lox,-1.5755808353424072,1.3485722774930764e-05,4.524567430053139e-06,0.00010306858166586608,9.862041149733561e-08
397,facs,3m,18m,male,Col1a1,-1.574632167816162,0.0003343951248098165,0.00011226603965042159,0.001592179760336876,1.390856337092641e-77
398,facs,3m,18m,male,Sfxn5,1.5744357109069824,1.5202684153337032e-05,4.527648343355395e-05,0.00033075964893214405,5.727565475772147e-19
399,facs,3m,18m,male,Twsg1,-1.5742897987365723,3.525764259393327e-05,1.18398120321217e-05,0.00011079752584919333,1.1171106130635337e-64
400,facs,3m,18m,male,Clcn2,-1.5741397142410278,1.1592847840802278e-05,3.8933799260121305e-06,7.337399438256398e-05,2.554886298499913e-06
401,facs,3m,18m,male,Mal,-1.573301076889038,0.00032180838752537966,0.00010814004781423137,0.0014075958169996738,2.3600588463097077e-80
402,facs,3m,18m,male,Tpbg,-1.5711469650268555,1.4365653441927861e-05,4.834626906813355e-06,7.816896686563268e-05,1.277791250115038e-10
403,facs,3m,18m,male,Gpt2,-1.5708576440811157,1.6845771824591793e-05,5.670425252901623e-06,8.80283914739266e-05,6.223814524726066e-15
404,facs,3m,18m,male,Fgfr3,-1.5691754817962646,3.774499782593921e-05,1.2720099221041892e-05,0.00019497732864692807,1.7062778852945896e-42
405,facs,3m,18m,male,Nrxn1,-1.5662347078323364,2.2760430510970764e-05,7.685936907364521e-06,0.00015355375944636762,1.989475753585052e-12
406,facs,3m,18m,male,Slc30a5,-1.5651239156723022,4.7390061808982864e-05,1.6015406799851917e-05,0.00016337441047653556,2.413079359590305e-79
407,facs,3m,18m,male,Cbfb,-1.5635384321212769,4.567282667267136e-05,1.545204213471152e-05,0.00013028945249971002,4.961768140486965e-89
408,facs,3m,18m,male,H2-Q10,1.5632489919662476,2.7429827241576277e-05,8.106025052256882e-05,0.0005111175705678761,3.075213242172182e-26
409,facs,3m,18m,male,Paxip1,-1.5625840425491333,1.809041714295745e-05,6.12440453551244e-06,8.558802801417187e-05,4.975147546101041e-18
410,facs,3m,18m,male,Tomm6,1.5586888790130615,2.805433723551687e-05,8.264416101155803e-05,0.00015426703612320125,2.710106338490395e-240
411,facs,3m,18m,male,Col5a2,-1.5582454204559326,6.316766666714102e-05,2.1449450287036598e-05,0.0002144788159057498,3.574244120709542e-92
412,facs,3m,18m,male,Fbxo30,-1.5552682876586914,2.8866157663287595e-05,9.822149877436459e-06,0.00012504374899435788,8.762658049043964e-36
413,facs,3m,18m,male,Kctd3,-1.554989218711853,2.5623101464589126e-05,8.720337064005435e-06,0.00011996179819107056,2.4189785497576337e-28
414,facs,3m,18m,male,Col8a1,-1.5547680854797363,4.3756193917943165e-05,1.4893874322297052e-05,0.00031830984517000616,2.8945295029377004e-23
415,facs,3m,18m,male,Ermn,-1.5541661977767944,5.990773570374586e-05,2.0400095309014432e-05,0.0003165211237501353,1.5078471359070606e-25
416,facs,3m,18m,male,1190002N15Rik,-1.5512902736663818,2.2121910660644062e-05,7.54810116632143e-06,0.00010673356882762164,1.9193496649920336e-23
417,facs,3m,18m,male,Fam115a,-1.5511815547943115,2.783893796731718e-05,9.499493899056688e-06,0.00011007750435965136,4.4086992064875066e-36
418,facs,3m,18m,male,Pygm,-1.5493844747543335,1.9372007955098525e-05,6.6185584728373215e-06,0.0001450804847991094,2.793101470245236e-12
419,facs,3m,18m,male,Tapt1,-1.549226999282837,2.796136868710164e-05,9.554206371831242e-06,0.00012954141129739583,1.8466253930318048e-32
420,facs,3m,18m,male,Slc7a2,-1.5477901697158813,1.515096846560482e-05,5.18213937539258e-06,0.00010173900955123827,1.82748047537502e-07
421,facs,3m,18m,male,Col15a1,-1.5459163188934326,2.658144148881547e-05,9.103561751544476e-06,0.00012158508616266772,3.3369883012374966e-32
422,facs,3m,18m,male,Fzd1,-1.540278673171997,1.9850494936690666e-05,6.824977390351705e-06,0.00011026170977856964,1.1652043285220385e-18
423,facs,3m,18m,male,Opalin,-1.5388386249542236,5.5567536037415266e-05,1.9124254322377965e-05,0.00029094747151248157,1.0487371646108488e-29
424,facs,3m,18m,male,Top2b,-1.537813663482666,0.00010798830044222996,3.7191926821833476e-05,0.00024478166596964,5.614058285887224e-232
425,facs,3m,18m,female,Flt4,1.5351479053497314,7.187031769717578e-06,2.0829322238569148e-05,0.0002067270688712597,5.70951304854631e-08
426,facs,3m,18m,male,Mcam,-1.5345039367675781,3.8115231291158125e-05,1.3157300600141753e-05,0.00020271976245567203,9.211893269169858e-40
427,facs,3m,18m,male,Atad1,-1.5339486598968506,5.616919224848971e-05,1.9396955394768156e-05,0.00016276290989480913,3.907090324128712e-102
428,facs,3m,18m,male,Pi4kb,-1.5331159830093384,2.1794980057165958e-05,7.530824859713903e-06,9.942832548404112e-05,2.304079638699458e-23
429,facs,3m,18m,male,Stard7,-1.5324426889419556,6.40030120848678e-05,2.2125299437902868e-05,0.0005197263089939952,8.460494559980221e-27
430,facs,3m,18m,male,Cdk18,-1.5313053131103516,1.3199072782299481e-05,4.566406005324097e-06,7.384719356196001e-05,2.772512323531352e-08
431,facs,3m,18m,male,Dact1,-1.5306158065795898,1.155181416834239e-05,3.998424290330149e-06,6.650685827480629e-05,6.8215537344914935e-06
432,facs,3m,18m,male,Bcl7c,1.5304923057556152,1.6714042430976406e-05,4.8284266085829586e-05,0.00015821732813492417,2.2921660225260397e-75
433,facs,3m,18m,male,Gal3st1,-1.5303046703338623,2.7094863980892114e-05,9.380356459587347e-06,0.00011245905625401065,1.1895554280666837e-32
434,facs,3m,18m,male,Tmem65,-1.530280590057373,4.4170767068862915e-05,1.5292360330931842e-05,0.00013635856157634407,2.888847722217486e-78
435,facs,3m,18m,male,Cd3g,1.529619574546814,4.6677960199303925e-05,0.0001347637880826369,0.0006794491782784462,6.464071255449762e-45
436,facs,3m,18m,male,Ceacam10,1.5293132066726685,1.1116966561530717e-05,3.208894850104116e-05,0.00022311045904643834,1.0148222695313112e-16
437,facs,3m,18m,female,Col9a3,-1.52892005443573,2.4905806640163064e-05,8.630774573248345e-06,0.00019829343364108354,6.940123108118521e-12
438,facs,3m,18m,male,Pard6g,-1.5286500453948975,2.391864654782694e-05,8.290239748021122e-06,0.00012047056952724233,8.881310711192504e-25
439,facs,3m,18m,female,Igfbp3,-1.5278549194335938,0.00017582971486262977,6.097644291003235e-05,0.000842914916574955,3.5728416084473506e-57
440,facs,3m,18m,female,Srpx,-1.5274871587753296,7.603676931466907e-05,2.6375710149295628e-05,0.00031980560743249953,1.2189459142150172e-64
441,facs,3m,18m,male,Flrt2,-1.5273447036743164,1.4873576219542883e-05,5.15987039761967e-06,7.925488898763433e-05,1.8437112096538407e-11
442,facs,3m,18m,female,Cd7,1.525979995727539,1.990810051211156e-05,5.7331806601723656e-05,0.0005203125183470547,1.772906051970446e-14
443,facs,3m,18m,male,Csgalnact2,-1.5246285200119019,1.4298761016107164e-05,4.969806013832567e-06,6.985830987105146e-05,4.6030330887781594e-11
444,facs,3m,18m,female,F13a1,-1.5242395401000977,3.696645580930635e-05,1.285185953747714e-05,0.0002932630304712802,3.6856960745600485e-16
445,facs,3m,18m,male,Trim2,-1.5239911079406738,3.3742246159818023e-05,1.173294094769517e-05,0.00011668235674733296,1.2466958104707882e-51
446,facs,3m,18m,male,Serinc3,-1.5228872299194336,0.00024059679708443582,8.372499723918736e-05,0.0004116515046916902,0.0
447,facs,3m,18m,male,Slc1a3,-1.5227153301239014,9.227876580553129e-05,3.211580406059511e-05,0.0006471367087215185,4.283956114904673e-34
448,facs,3m,18m,male,Zfp146,-1.5224577188491821,2.8683716664090753e-05,9.9845838121837e-06,0.00012584228534251451,4.915875474171478e-33
449,facs,3m,18m,female,Angptl4,-1.5223133563995361,0.0001269888161914423,4.4208267354406416e-05,0.0004560692177619785,1.2651212599201576e-92
450,facs,3m,18m,male,Chn1,-1.5215318202972412,1.689896816969849e-05,5.886178769287653e-06,0.00016629458696115762,3.881858790456828e-06
451,facs,3m,18m,male,Wdr6,-1.5191218852996826,4.389491004985757e-05,1.531485395389609e-05,0.0001776111894287169,5.365650602292328e-54
452,facs,3m,18m,female,Mapt,1.5182472467422485,2.4517952624592e-05,7.022992213023826e-05,0.0004804277850780636,3.9407815004250766e-27
453,facs,3m,18m,male,Ppp2r1b,-1.5177814960479736,2.9509215892176144e-05,1.0305282557965256e-05,0.00011933164205402136,1.1216378712050242e-39
454,facs,3m,18m,male,Reps1,-1.5174686908721924,3.033820576092694e-05,1.0597082109597977e-05,0.00010767216008389369,1.9684911687462765e-44
455,facs,3m,18m,male,Flt3,-1.5155320167541504,1.4734331671206746e-05,5.153589427209226e-06,0.00010441246558912098,4.103599055586038e-09
456,facs,3m,18m,male,Itga7,-1.5142098665237427,1.4133349395706318e-05,4.947917659592349e-06,0.00012019370478810742,4.96448461647291e-06
457,facs,3m,18m,male,Spink5,-1.5116069316864014,3.497397847240791e-05,1.2266084922885057e-05,0.0003251689486205578,2.66802248130473e-13
458,facs,3m,18m,female,Foxf2,1.509981393814087,5.88043667448801e-06,1.6747859262977727e-05,0.00013276883692014962,3.387099962907643e-08
459,facs,3m,18m,male,Usp9x,-1.509467601776123,5.5379416153300554e-05,1.94515087059699e-05,0.00014865837874822319,6.55937101701826e-114
460,facs,3m,18m,female,Hmgcs2,-1.5093979835510254,0.00029587940662167966,0.00010392993135610595,0.001302222954109311,1.30849688559395e-67
461,facs,3m,18m,female,Arl8a,1.5092029571533203,2.3605522073921748e-05,6.719376688124612e-05,0.0002045730798272416,1.5396801018678765e-117
462,facs,3m,18m,male,Plcg1,-1.5084612369537354,3.266463318141177e-05,1.1481157343951054e-05,0.00012611904821824282,3.3832700267282955e-45
463,facs,3m,18m,male,Cse1l,-1.508055329322815,4.100312071386725e-05,1.4416074009204749e-05,0.0001364980125799775,8.879556666539947e-67
464,facs,3m,18m,female,Dtx3,1.5078802108764648,6.879092779854545e-06,1.9563580281101167e-05,7.574464689241722e-05,2.232218687306702e-22
465,facs,3m,18m,female,Ehd3,1.5076141357421875,1.5111456377780996e-05,4.296783299650997e-05,0.00037446661735884845,2.5607828663660113e-13
466,facs,3m,18m,male,Sbk1,-1.5075647830963135,2.6131865524803288e-05,9.190691343974322e-06,0.00015819873078726232,3.040114582542164e-21
467,facs,3m,18m,male,Pfkm,-1.5056732892990112,2.9570835977210663e-05,1.0413836207590066e-05,0.00016096008766908199,1.2062690328414517e-21
468,facs,3m,18m,male,Brox,-1.5052202939987183,3.5294924600748345e-05,1.243356746272184e-05,0.0001348250370938331,2.3730929378283994e-49
469,facs,3m,18m,male,Rbm12,-1.5049560070037842,2.0280098397051916e-05,7.145508334360784e-06,0.00011487892334116623,1.418236368613016e-17
470,facs,3m,18m,male,Epb4.1l3,-1.5048034191131592,6.0666996432701126e-05,2.1377723896875978e-05,0.00022263861319515854,7.809539633001735e-74
471,facs,3m,18m,male,Zfp62,-1.5042319297790527,3.221502629457973e-05,1.13563701233943e-05,0.0001598457311047241,2.485461965928698e-31
472,facs,3m,18m,male,Ubxn7,-1.5038598775863647,3.4504955692682415e-05,1.2166748092568014e-05,0.00013069508713670075,7.380974667938675e-47
473,facs,3m,18m,male,Rasgrp1,-1.5023058652877808,2.2513728254125454e-05,7.947092854010407e-06,0.0001449973788112402,2.4440039856218323e-16
474,facs,3m,18m,female,Mmp8,1.5018301010131836,3.907762948074378e-05,0.00011066852312069386,0.0007907033432275057,6.6984406022846394e-21
475,facs,3m,18m,female,Resp18,-1.5014015436172485,7.125586125766858e-05,2.516828681109473e-05,0.0005312644061632454,1.4704406301586786e-18
476,facs,3m,18m,male,Mcm6,-1.500138521194458,8.245166100095958e-05,2.9148262910894118e-05,0.0002901820989791304,6.929006966694638e-107
477,facs,3m,18m,male,Amfr,-1.4992567300796509,0.00010578073852229863,3.741841283044778e-05,0.00023130963381845504,6.602121085998716e-221
478,facs,3m,18m,female,Areg,-1.4991339445114136,4.6703655243618414e-05,1.652214996283874e-05,0.00029724370688199997,1.2669802320025393e-25
479,facs,3m,18m,male,Taf9b,-1.4980189800262451,2.5158415155601688e-05,8.907065421226434e-06,0.00012140651233494282,1.0851335161362363e-27
480,facs,3m,18m,male,Gja1,-1.497642993927002,0.00017197453416883945,6.090159877203405e-05,0.0006068582297302783,9.342128492902283e-132
481,facs,3m,18m,male,Abhd3,-1.4958598613739014,1.9073329895036295e-05,6.762819793948438e-06,0.00012702844105660915,2.1196443111567263e-13
482,facs,3m,18m,male,Ppp3r1,-1.4955904483795166,5.5519252782687545e-05,1.968910510186106e-05,0.00016298833361361176,2.779599163921128e-101
483,facs,3m,18m,female,Arhgap23,1.4948959350585938,5.475479156302754e-06,1.5432300642714836e-05,0.00010270673374179751,9.087097898533063e-10
484,facs,3m,18m,male,Rufy3,-1.494515299797058,2.097536707879044e-05,7.4441586548346095e-06,0.00021776917856186628,3.2894035201492877e-09
485,facs,3m,18m,male,Scara5,-1.4923404455184937,7.150651072151959e-05,2.541594767535571e-05,0.00035664529423229396,1.2519256397935128e-31
486,facs,3m,18m,female,Pdgfrl,-1.4922525882720947,5.877736475667916e-05,2.0892830434604548e-05,0.00023680935555603355,1.3560209617639813e-62
487,facs,3m,18m,male,Adamts4,-1.4907727241516113,3.339996328577399e-05,1.188443729915889e-05,0.00021378498058766127,1.966599697685519e-23
488,facs,3m,18m,female,Chga,-1.4884154796600342,0.0004864161310251802,0.00017336054588668048,0.003569907508790493,1.9782223275215283e-21
489,facs,3m,18m,male,Clip3,-1.4873968362808228,3.728857700480148e-05,1.3299175407155417e-05,0.00016986251284833997,1.5110853300610947e-28
490,facs,3m,18m,male,Tmem123,-1.4858245849609375,0.000152719730976969,5.4527725296793506e-05,0.00039273762376978993,6.071598287447998e-183
491,facs,3m,18m,male,Mthfd1,-1.4846135377883911,4.245990567142144e-05,1.517280179541558e-05,0.00014387359260581434,1.2856253837666873e-64
492,facs,3m,18m,male,Zhx3,-1.484229564666748,2.291251985298004e-05,8.1898360804189e-06,0.00010554405889706686,9.039915910990876e-24
493,facs,3m,18m,male,Psat1,-1.4832684993743896,0.00011163149611093104,3.992808342445642e-05,0.00035205212770961225,9.290275393161771e-107
494,facs,3m,18m,female,Iapp,-1.481921672821045,0.0007266582106240094,0.0002601520682219416,0.006097577046602964,5.575004576276215e-16
495,facs,3m,18m,male,Apbb1,-1.4818495512008667,4.405073559610173e-05,1.5771462130942382e-05,0.00017867311544250697,3.1915917673032873e-52
496,facs,3m,18m,male,Myadm,-1.4816126823425293,0.00022288213949650526,7.981149246916175e-05,0.0008700479520484805,1.904637372900483e-67
497,facs,3m,18m,male,Polr2b,-1.4807524681091309,4.934342723572627e-05,1.767984031175729e-05,0.00015387593884952366,3.9170524599238615e-87
498,facs,3m,18m,male,C1galt1,-1.4804229736328125,1.5210489436867647e-05,5.451191100291908e-06,7.929923594929278e-05,7.869878470929287e-11
499,facs,3m,18m,male,Xrcc3,-1.480003833770752,1.4845219993731007e-05,5.321830940374639e-06,8.811997395241633e-05,4.527698809895354e-09
500,facs,3m,18m,male,Pkp1,-1.4798697233200073,4.15190115745645e-05,1.488544512540102e-05,0.00020748849783558398,1.7377151465770785e-40
501,facs,3m,18m,male,Mboat2,-1.4795567989349365,1.370170502923429e-05,4.913416432827944e-06,9.025996405398473e-05,1.74947544288592e-06
502,facs,3m,18m,male,Cpne1,-1.4794842004776,4.7159319365164265e-05,1.6912132196011953e-05,0.0001656861131777987,8.892577588465939e-68
503,facs,3m,18m,male,Nup133,-1.4789819717407227,1.8308661310584284e-05,6.5680833358783275e-06,8.916120714275166e-05,1.0293284073933018e-16
504,facs,3m,18m,male,Rrm1,-1.478946566581726,5.593137029791251e-05,2.006541399168782e-05,0.00020297871378716081,1.2949065327268072e-79
505,facs,3m,18m,female,Ttc36,1.47802734375,7.373158041446004e-06,2.053922798950225e-05,0.00019438352319411933,9.907742983153804e-08
506,facs,3m,18m,female,Il2rb,1.4779605865478516,1.6231037079705857e-05,4.521232040133327e-05,0.00029724574415013194,1.7388873872965927e-23
507,facs,3m,18m,male,C1qa,1.4763799905776978,0.0005063913413323462,0.0014090322656556964,0.0036169947125017643,1.1052430503708004e-178
508,facs,3m,18m,male,Exd2,-1.474090814590454,1.991397948586382e-05,7.168239335442195e-06,0.00010298092820448801,1.2753386351586606e-17
509,facs,3m,18m,male,App,-1.4739556312561035,0.000577635015361011,0.00020794507872778922,0.0010013339342549443,0.0
510,facs,3m,18m,female,Serpina3g,1.4734787940979004,3.354873842909001e-05,9.316171781392768e-05,0.0004631410411093384,3.869720533841376e-44
511,facs,3m,18m,male,Ank3,-1.4703279733657837,2.4892828150768764e-05,8.983827683550771e-06,0.00010680515697458759,2.0780579188674053e-26
512,facs,3m,18m,male,Clmn,-1.470240592956543,2.6544246793491766e-05,9.580405276210513e-06,0.0002991497749462724,6.085301917123426e-09
513,facs,3m,18m,male,Utp14b,-1.467981219291687,2.0702769688796252e-05,7.483798071916681e-06,0.00012275970948394388,2.694911016318644e-16
514,facs,3m,18m,male,Sun2,-1.4677002429962158,9.243116801371798e-05,3.341924457345158e-05,0.00022168470604810864,8.676061562082314e-186
515,facs,3m,18m,male,Gstm3,1.4667320251464844,9.795347068575211e-06,2.7073858291259967e-05,0.00020006875274702907,5.877922968571712e-13
516,facs,3m,18m,male,2610301G19Rik,-1.4664323329925537,2.4120492525980808e-05,8.728628927201498e-06,0.00010972815653076395,1.3784426496894186e-25
517,facs,3m,18m,male,Thbs3,-1.4659185409545898,3.0006231099832803e-05,1.0862404451472685e-05,0.0001454082812415436,2.5981154967904595e-32
518,facs,3m,18m,female,Gcnt3,-1.4653968811035156,7.311013905564323e-05,2.6475803679204546e-05,0.00041647235048003495,7.739077989087845e-34
519,facs,3m,18m,female,Bsg,1.4631277322769165,0.0007303694146685302,0.0020136681850999594,0.007149338722229004,5.43951700634293e-117
520,facs,3m,18m,female,Fcgr4,1.4624427556991577,8.806838195596356e-06,2.4269405912491493e-05,0.0002793668245431036,7.2387779950154515e-06
521,facs,3m,18m,male,Heg1,-1.461490273475647,5.512548523256555e-05,2.001704524445813e-05,0.00017025534179992974,1.4804406334924303e-95
522,facs,3m,18m,male,AI480653,-1.4613736867904663,1.7958438547793776e-05,6.52155631541973e-06,9.274196054320782e-05,1.361802078286502e-14
523,facs,3m,18m,male,Perp,-1.4602437019348145,0.0005886813742108643,0.00021394548821263015,0.00190211390145123,3.728660282289802e-128
524,facs,3m,18m,female,Gjb1,1.4595954418182373,1.1379322131688241e-05,3.129669130430557e-05,0.00021580129396170378,6.544377567596451e-20
525,facs,3m,18m,female,Capn1,1.4590109586715698,5.742444045608863e-06,1.57871181727387e-05,8.140800491673872e-05,4.514731076274975e-12
526,facs,3m,18m,male,Cpe,-1.4587736129760742,0.000303444336168468,0.000110393732029479,0.0013278607511892915,1.4460820207713044e-71
527,facs,3m,18m,male,2610528J11Rik,1.4574087858200073,5.258419605524978e-06,1.4440394807024859e-05,7.266522152349353e-05,1.0381624112197637e-09
528,facs,3m,18m,male,Dlg1,-1.4566245079040527,1.5996707588783465e-05,5.828313533129403e-06,7.013972935965285e-05,1.0075921341709411e-13
529,facs,3m,18m,male,Cdc25b,-1.4563055038452148,3.534805728122592e-05,1.288172097702045e-05,0.00018184303189627826,4.937364468676942e-30
530,facs,3m,18m,male,Pot1a,-1.4561703205108643,1.9186909412383102e-05,6.992848284426145e-06,0.00010238418326480314,7.516663504622121e-16
531,facs,3m,18m,male,Rnf139,-1.4551228284835815,6.358023529173806e-05,2.3189239072962664e-05,0.00020416711049620062,4.2689061719482465e-86
532,facs,3m,18m,male,Nrbp2,-1.4533227682113647,2.117927579092793e-05,7.73423471400747e-06,9.235475590685382e-05,3.3414722145704274e-20
533,facs,3m,18m,female,Car14,1.4526355266571045,8.866964890330564e-06,2.426955870760139e-05,0.00020441027299966663,1.1111573077057482e-10
534,facs,3m,18m,male,Hmg20b,1.451667070388794,1.4690515854454134e-05,4.018207982880995e-05,0.00013601336104329675,5.356039938189779e-57
535,facs,3m,18m,male,Zfp828,-1.4503827095031738,2.054697870335076e-05,7.5186399044469e-06,0.00010388289956608787,1.301545399864718e-17
536,facs,3m,18m,female,Spock2,1.448781132698059,2.507536373741459e-05,6.845006282674149e-05,0.00041370675899088383,1.9150696896936612e-30
537,facs,3m,18m,male,Cav2,-1.4468457698822021,7.853445276850834e-05,2.8808206479880027e-05,0.00030487379990518093,2.9849621281301156e-66
538,facs,3m,18m,male,Slc6a9,-1.445291519165039,1.4408471542992629e-05,5.291049092193134e-06,6.633323209825903e-05,3.6470782351634006e-10
539,facs,3m,18m,male,Rhot1,-1.4439449310302734,3.696759813465178e-05,1.3587840840045828e-05,0.00013557166676037014,5.1482845542626476e-51
540,facs,3m,18m,female,Chi3l1,-1.443363904953003,0.0002227211371064186,8.189654909074306e-05,0.0014589647762477398,8.643637160933995e-29
541,facs,3m,18m,male,Ccrn4l,-1.441310167312622,3.866454426315613e-05,1.4237549294193741e-05,0.00016190961468964815,2.984210200276613e-46
542,facs,3m,18m,female,Ube2m,1.4411286115646362,2.0409053831826895e-05,5.541736027225852e-05,0.00015275819168891758,2.6494397140707734e-109
543,facs,3m,18m,female,Syt13,-1.4400602579116821,1.6334512110915966e-05,6.0201155065442435e-06,0.00010961427324218675,1.6803460083629458e-08
544,facs,3m,18m,male,Wdr36,-1.439666748046875,3.0320034056785516e-05,1.1177554370078724e-05,0.00012445374159142375,1.8463243243788314e-36
545,facs,3m,18m,female,Cd209a,-1.438420057296753,6.166332605062053e-05,2.2751986762159504e-05,0.0007222379208542407,5.108065518403064e-06
546,facs,3m,18m,male,Kif20a,-1.4383260011672974,1.2118491213186644e-05,4.471664851735113e-06,7.632423512404785e-05,8.29458674336924e-06
547,facs,3m,18m,male,Asprv1,1.4365777969360352,1.3415070498012938e-05,3.631165236583911e-05,0.00035901000956073403,1.3917124949409943e-06
548,facs,3m,18m,male,Caprin1,-1.4353092908859253,0.00010206310980720446,3.773963180719875e-05,0.00023227914061862975,2.253865554851187e-187
549,facs,3m,18m,male,Mcm2,-1.4351847171783447,4.322930908529088e-05,1.5986175640136935e-05,0.00018928591453004628,1.206312593060777e-49
550,facs,3m,18m,male,Flrt3,-1.4349318742752075,3.120064866379835e-05,1.1540006198629271e-05,0.0001976163184735924,1.1752972521368444e-23
551,facs,3m,18m,male,Loxl2,-1.432969331741333,4.9169881094712764e-05,1.821093974285759e-05,0.0001748515060171485,5.073664384263046e-69
